"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"yghB","","putative membrane protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3040","bceB_2","Bacitracin export permease protein BceB","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3048","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3064","rppH","Diadenosine hexaphosphate hydrolase","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3098","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3107","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3110","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_314","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3187","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3188","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3189","","Fimbrial subunit type 1","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3190","tee6","Trypsin-resistant surface T6 protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3191","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3199","mogR","Motility gene repressor MogR","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3201","flgE","Flagellar hook protein FlgE","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3204","flgL","Flagellar hook-associated protein 3","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3269","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3288","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"yrhH","","27-O-demethylrifamycin SV methyltransferase","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3295","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3304","coiA","Competence protein CoiA","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3309","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3325","yueB","ESX secretion system protein YueB","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"ybfK","","putative carboxylesterase nap","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3340","ctc_4","S-layer protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3343","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3344","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3345","yceD_1","General stress protein 16U","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3361","yknZ_1","putative ABC transporter permease YknZ","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3362","yknX_1","Putative efflux system component YknX","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3363","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3371","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3382","trxA_1","Thioredoxin","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3386","mta_1","HTH-type transcriptional activator mta","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3392","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3398","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3411","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"adhR_1","","HTH-type transcriptional regulator AdhR","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3417","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3419","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"bphD","","2-hydroxymuconate semialdehyde hydrolase","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"maa_1","","Maltose O-acetyltransferase","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3431","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3486","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3503","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3551","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3592","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3593","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3630","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3636","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3646","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3647","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3656","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3671","phoR_5","Alkaline phosphatase synthesis sensor protein PhoR","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3672","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"inhA_1","","Isonitrile hydratase","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3685","lrpC_2","HTH-type transcriptional regulator LrpC","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3693","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3694","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3703","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3704","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3711","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"sgrR","","HTH-type transcriptional regulator SgrR","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3717","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3720","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3721","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"yjcG_2","","Putative phosphoesterase YjcG","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3727","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"pncA_1","","Streptothricin hydrolase","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3734","aacA-aphD_2","Bifunctional AAC/APH","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_376","cat_2","Chloramphenicol acetyltransferase","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3763","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"rfbG","","CDP-glucose 4,6-dehydratase","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3769","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3770","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3771","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3776","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3777","mta_2","HTH-type transcriptional activator mta","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"capA_2","","Capsule biosynthesis protein CapA","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"vanYB","","D-alanyl-D-alanine carboxypeptidase","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3792","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3810","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"pspB","","Putative phosphoserine phosphatase 2","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3841","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3884","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3920","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3934","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3961","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3962","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3967","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"yxeO","","putative amino-acid import ATP-binding protein YxeO","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"yxeM","","putative amino-acid-binding protein YxeM","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3974","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"levS","","Levansucrase","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3978","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3985","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3986","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3988","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3989","ybdZ","Enterobactin biosynthesis protein YbdZ","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3995","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3997","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_3998","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4008","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4011","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4017","","Acetyltransferase","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4020","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4021","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"cdoA","","Cysteine dioxygenase","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4029","arlS","Signal transduction histidine-protein kinase ArlS","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4030","adhT","Alcohol dehydrogenase","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4046","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4047","nagE","PTS system N-acetylglucosamine-specific EIICBA component","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4048","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4049","arnC","Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4107","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4110","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4111","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"gerAA_4","","Spore germination protein A1","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"kinE_8","","Sporulation kinase E","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"hblA_3","","Hemolysin BL-binding component","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"hblA_4","","Hemolysin BL-binding component","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4116","hblA_5","Hemolysin BL-binding component","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4117","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4119","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"aes","","Acetyl esterase","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4121","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4143","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4147","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"mepS","","Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4150","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4158","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4184","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"topB_4","","DNA topoisomerase 3","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4188","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4278","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4316","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4320","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4383","acm","Lysozyme M1","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4449","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4451","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"lytC","","N-acetylmuramoyl-L-alanine amidase LytC","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4502","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4539","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4544","yhaI","Inner membrane protein YhaI","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4581","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"pbpX_1","","Putative penicillin-binding protein PbpX","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4585","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4590","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4591","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4628","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4653","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4675","gabR_2","HTH-type transcriptional regulatory protein GabR","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4683","speG_2","Spermidine N(1)-acetyltransferase","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"ltaS1_1","","Lipoteichoic acid synthase 1","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4709","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"ywqD_2","","Tyrosine-protein kinase YwqD","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4722","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4723","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4724","bshA_1","N-acetyl-alpha-D-glucosaminyl L-malate synthase","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"cysA_2","","Sulfate/thiosulfate import ATP-binding protein CysA","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"cysW","","Sulfate transport system permease protein CysW","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"cysT","","Sulfate transport system permease protein CysT","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"sbp","","Sulfate-binding protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_4754","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_5259","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"yxdM_6","","ABC transporter permease protein YxdM","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_5261","bceA_2","Bacitracin export ATP-binding protein BceA","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_5262","yknY_1","putative ABC transporter ATP-binding protein YknY","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_5263","resE_9","Sensor histidine kinase ResE","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"walR_6","","Transcriptional regulatory protein WalR","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"adhR_2","","HTH-type transcriptional regulator AdhR","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_5354","tmpC","Membrane lipoprotein TmpC","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_5376","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_5456","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
